12787,65,1
13952,131,1
14345,74,1
14005,37,1
14757,393,1
14233,1,1
14899,1,1
14478,917,1
14256,633,1
14276,664,1
13619,200,1
14667,607,1
12351,18,1
12897,86,1
13109,65,1
13505,349,1
14683,128,1
12399,357,1
14632,211,1
13835,43,1
14328,40,1
12606,102,1
12910,665,1
13943,74,1
14255,118,1
13153,13,1
15085,99,1
14956,393,1
14361,71,1
14194,12,1
13971,134,1
14210,6,1
14732,40,1
12963,56,1
15105,99,1
15271,20,1
14567,206,1
14256,471,1
13920,810,1
15072,607,1
13599,464,1
14671,509,1
12442,486,1
14276,308,1
12722,69,1
14616,133,1
14612,393,1
12839,197,1
12910,951,1
12843,42,1
14905,162,1
14502,73,1
14414,473,1
13595,911,1
14951,324,1
14177,286,1
15102,43,1
14935,64,1
14049,772,1
13478,509,1
12674,496,1
14198,679,1
14373,469,1
14256,551,1
15023,949,1
15201,397,1
12657,300,1
12674,244,1
13640,369,1
13025,801,1
14656,73,1
12696,36,1
12878,518,1
13542,316,1
14274,929,1
13004,646,1
13984,74,1
15349,12,1
12899,543,1
13942,426,1
14193,49,1
13154,18,1
15126,399,1
14007,102,1
15233,161,1
14281,91,1
15003,131,1
14603,756,1
14058,512,1
13818,31,1
14675,559,1
13339,503,1
15185,260,1
12939,23,1
14165,324,1
12525,469,1
14409,470,1
14254,160,1
14503,128,1
14255,214,1
15182,655,1
12986,130,1
13413,167,1
15053,72,1
12910,256,1
13351,49,1
14296,301,1
14972,14,1
13227,102,1
12556,122,1
13649,31,1
15213,49,1
15282,81,1
14348,376,1
13174,56,1
13461,136,1
14248,360,1
13730,250,1
15054,278,1
15029,211,1
12849,135,1
12910,431,1
13334,4,1
15305,45,1
14510,337,1
15337,526,1
12939,317,1
14072,65,1
15225,397,1
14228,635,1
14303,906,1
12654,6,1
14561,31,1
15231,785,1
14271,794,1
14113,121,1
14393,34,1
13208,100,1
13656,94,1
14786,132,1
13921,645,1
15064,962,1
12700,409,1
12428,632,1
12728,297,1
14268,792,1
14588,656,1
12466,347,1
13110,323,1
13699,370,1
14002,960,1
12637,727,1
12571,733,1
13298,324,1
12879,267,1
13886,151,1
13037,384,1
13785,94,1
12894,59,1
15119,656,1
14757,504,1
14948,36,1
14572,401,1
15378,42,1
13393,428,1
14724,101,1
12623,5,1
14386,904,1
14952,416,1
12939,369,1
15226,403,1
13056,619,1
12964,102,1
13478,341,1
14109,613,1
13100,233,1
14464,45,1
13395,45,1
13995,985,1
15049,72,1
15165,211,1
13599,602,1
12342,39,1
13544,497,1
15372,45,1
13852,293,1
14205,7,1
13286,39,1
13599,0,1
13734,393,1
13219,36,1
13656,665,1
15077,101,1
12991,200,1
15358,403,1
14085,13,1
14003,412,1
14141,39,1
12617,42,1
13597,149,1
12911,988,1
15236,7,1
14051,39,1
13118,300,1
15135,863,1
14994,8,1
14276,22,1
13975,425,1
14015,505,1
14744,45,1
13071,12,1
14468,388,1
14641,646,1
14099,69,1
14162,434,1
12889,9,1
14682,99,1
12906,7,1
13167,122,1
15362,357,1
14014,686,1
14712,520,1
14624,71,1
14580,899,1
13213,983,1
14715,580,1
14942,14,1
14579,14,1
14406,390,1
14906,1,1
14536,420,1
14276,921,1
15250,279,1
13486,49,1
12379,410,1
14931,412,1
12427,128,1
12910,663,1
13310,35,1
12612,776,1
12937,357,1
14596,357,1
15060,503,1
15030,636,1
14931,328,1
12789,577,1
14238,782,1
13334,98,1
12930,994,1
13912,343,1
12528,65,1
12982,150,1
13321,338,1
13283,30,1
12925,40,1
13737,300,1
13668,1,1
13794,337,1
13378,49,1
12852,78,1
14634,611,1
14143,252,1
13442,205,1
12942,264,1
13890,39,1
12834,301,1
14594,88,1
14421,324,1
14276,329,1
13038,299,1
13702,190,1
15156,22,1
13700,386,1
14067,591,1
13061,143,1
12341,445,1
12382,148,1
13858,38,1
14059,385,1
13414,58,1
14665,189,1
14879,102,1
15277,607,1
13967,566,1
14949,134,1
14437,937,1
14022,816,1
13695,377,1
14161,6,1
13047,21,1
14955,243,1
14832,342,1
13267,102,1
14276,454,1
14839,99,1
14144,886,1
15141,781,1
12430,16,1
13667,300,1
13638,13,1
13633,357,1
12611,109,1
12810,75,1
12796,709,1
14147,935,1
12397,388,1
12888,36,1
13971,280,1
12351,276,1
15363,312,1
12805,42,1
13025,761,1
14666,21,1
12604,121,1
14992,13,1
12835,440,1
15063,942,1
14846,800,1
15389,146,1
12414,597,1
12426,325,1
13110,422,1
12451,592,1
15003,41,1
12924,73,1
15273,738,1
14275,9,1
12436,71,1
15083,963,1
13722,72,1
15377,977,1
14831,58,1
13852,58,1
12973,94,1
14307,14,1
13670,278,1
12705,458,1
12910,744,1
13934,7,1
12910,842,1
13291,94,1
13050,799,1
14844,440,1
12734,608,1
15003,29,1
14514,265,1
14801,14,1
14405,744,1
14257,360,1
13728,764,1
14256,960,1
14071,190,1
14223,154,1
13430,5,1
13434,487,1
12669,475,1
12584,16,1
14614,83,1
13555,814,1
13207,156,1
14063,477,1
14880,23,1
14171,695,1
13472,325,1
13033,542,1
14839,218,1
14799,579,1
13569,40,1
12834,276,1
12910,704,1
14273,650,1
14308,217,1
14773,39,1
12486,48,1
12860,81,1
14064,190,1
13971,243,1
14078,688,1
15214,286,1
13367,25,1
14256,613,1
14761,455,1
14557,56,1
12710,802,1
13416,805,1
14201,31,1
13222,480,1
14394,40,1
14178,47,1
14156,530,1
12772,120,1
15066,634,1
12920,612,1
13204,820,1
15283,398,1
12676,123,1
14276,681,1
12383,78,1
12593,292,1
15068,929,1
14874,738,1
14001,584,1
12582,12,1
13791,42,1
13742,314,1
12321,280,1
12747,36,1
13540,373,1
13148,102,1
14447,325,1
13000,134,1
15000,299,1
12359,400,1
13156,377,1
14141,373,1
15032,666,1
14042,84,1
15386,441,1
12331,39,1
13209,163,1
14609,48,1
13533,16,1
12965,470,1
12893,757,1
12675,312,1
13964,251,1
12808,712,1
14578,446,1
15233,503,1
14286,395,1
14131,870,1
14235,99,1
12890,741,1
12645,8,1
13086,343,1
13786,686,1
14998,357,1
15036,13,1
13834,324,1
13702,137,1
13569,661,1
12674,539,1
14369,426,1
14454,102,1
14548,324,1
13982,289,1
12415,802,1
12551,159,1
13888,707,1
14276,292,1
13867,5,1
14256,277,1
15035,401,1
14816,892,1
13849,200,1
15097,729,1
12549,45,1
15229,700,1
12702,920,1
14577,36,1
13299,491,1
13506,58,1
14124,473,1
14475,8,1
13873,98,1
13472,861,1
13719,12,1
13626,505,1
14708,91,1
14763,660,1
13141,4,1
12518,94,1
12465,88,1
15368,637,1
14469,439,1
15389,30,1
14350,200,1
14659,541,1
12841,794,1
15373,21,1
13052,71,1
14944,113,1
13719,130,1
13338,128,1
13778,73,1
14009,504,1
12996,9,1
13366,227,1
13134,756,1
13104,806,1
13592,40,1
13436,252,1
12404,733,1
15021,69,1
12831,733,1
14998,428,1
14488,296,1
13399,64,1
14103,12,1
13001,892,1
14516,0,1
14901,360,1
12771,814,1
15135,602,1
15080,818,1
13991,302,1
14928,333,1
14550,102,1
14256,661,1
14650,217,1
15135,219,1
12389,501,1
12914,39,1
12346,82,1
15233,74,1
14593,94,1
12461,844,1
15350,99,1
14474,71,1
13134,23,1
13582,333,1
13833,58,1
13660,72,1
12425,131,1
15246,115,1
12910,555,1
12828,6,1
14256,342,1
13480,12,1
12718,460,1
13891,36,1
13093,99,1
15003,393,1
14872,65,1
14751,12,1
12718,715,1
13966,707,1
12910,235,1
13322,688,1
14849,300,1
13791,59,1
15143,157,1
14200,324,1
12607,42,1
14527,611,1
13798,360,1
14549,790,1
13507,732,1
13846,740,1
12833,819,1
13215,108,1
13910,657,1
13911,377,1
14339,738,1
12474,98,1
12362,34,1
12565,421,1
15060,802,1
13309,373,1
12601,69,1
12712,393,1
15309,23,1
15172,646,1
13809,292,1
14354,375,1
13079,42,1
12964,902,1
13730,524,1
15161,102,1
15026,243,1
12835,295,1
14898,804,1
15271,34,1
12964,994,1
12527,146,1
13037,859,1
13275,762,1
12991,14,1
13247,14,1
14412,470,1
13373,527,1
13104,64,1
12815,997,1
12688,800,1
12680,426,1
12903,718,1
14411,587,1
12799,94,1
13654,0,1
13713,869,1
14526,123,1
13237,149,1
14842,101,1
12714,655,1
12655,94,1
13804,65,1
13148,165,1
13214,924,1
15364,353,1
12829,40,1
14873,42,1
14256,141,1
15366,171,1
13803,99,1
13802,655,1
12594,261,1
12565,640,1
12604,945,1
13641,162,1
14392,398,1
14008,166,1
14099,292,1
13883,39,1
12848,726,1
15345,235,1
13202,286,1
12386,69,1
14717,28,1
14924,214,1
14256,40,1
12382,387,1
14862,47,1
12643,401,1
13819,41,1
13334,157,1
14424,3,1
14273,430,1
13599,514,1
12806,58,1
13452,58,1
12498,286,1
15190,763,1
13732,99,1
14812,291,1
13059,71,1
15026,767,1
14814,37,1
14493,647,1
14256,489,1
12883,583,1
15075,78,1
12586,681,1
14300,299,1
12420,794,1
14618,271,1
14637,99,1
13463,573,1
14472,74,1
13960,179,1
13135,374,1
12488,445,1
12618,312,1
12421,40,1
14969,98,1
14848,45,1
13881,112,1
14479,903,1
13671,49,1
14713,192,1
14638,903,1
13717,216,1
13932,42,1
12473,648,1
15224,12,1
15248,548,1
13585,907,1
14473,12,1
14276,62,1
14074,452,1
14368,340,1
13494,467,1
13252,179,1
13648,540,1
14784,166,1
14252,348,1
13545,300,1
14910,941,1
12474,36,1
13279,521,1
15257,765,1
12405,99,1
13971,542,1
14352,131,1
13089,68,1
12474,592,1
12964,912,1
13661,381,1
14611,286,1
14155,7,1
12474,283,1
13127,102,1
13232,201,1
12741,43,1
14958,7,1
12835,444,1
14276,215,1
15178,134,1
15223,98,1
13760,39,1
13583,233,1
12674,335,1
14939,360,1
13472,661,1
13821,818,1
12496,244,1
13840,72,1
13792,14,1
13517,592,1
13617,161,1
12945,73,1
13497,35,1
15274,78,1
15103,49,1
12887,261,1
12532,471,1
12992,640,1
15151,199,1
14765,801,1
13738,830,1
13791,348,1
14996,804,1
13383,109,1
14789,286,1
13421,109,1
12376,45,1
12458,24,1
14742,767,1
13176,398,1
13791,90,1
15279,147,1
12855,348,1
12625,333,1
15015,960,1
13876,167,1
14872,437,1
15353,388,1
14128,94,1
12716,102,1
13854,659,1
12471,82,1
15233,2,1
13624,137,1
12739,303,1
14850,891,1
15147,14,1
15090,13,1
14519,58,1
13269,102,1
12910,506,1
15285,101,1
14238,398,1
14316,35,1
13621,42,1
15349,668,1
12910,656,1
13317,136,1
13597,772,1
13744,324,1
14849,429,1
13383,12,1
12345,215,1
13315,204,1
12770,203,1
14868,64,1
13388,370,1
13009,64,1
14516,53,1
13746,113,1
13598,64,1
15213,184,1
13874,201,1
15274,385,1
15188,110,1
12972,729,1
12487,49,1
13331,510,1
15067,293,1
14183,128,1
12604,137,1
12788,393,1
12619,503,1
13772,391,1
15314,437,1
13244,154,1
14713,840,1
13343,441,1
14540,739,1
15190,16,1
14404,299,1
15180,102,1
14540,211,1
15135,448,1
14256,850,1
12975,7,1
13708,58,1
13776,555,1
12838,769,1
14725,422,1
14424,102,1
12950,59,1
13540,77,1
14200,49,1
13920,71,1
13483,324,1
13955,94,1
12588,437,1
14107,102,1
13501,324,1
13470,228,1
14903,71,1
14704,26,1
12463,74,1
12559,36,1
13366,401,1
14486,94,1
13994,7,1
12474,487,1
14078,113,1
12910,719,1
15233,102,1
12474,294,1
14356,357,1
13971,128,1
15004,91,1
14413,49,1
13925,99,1
12954,216,1
14276,486,1
15208,300,1
14626,673,1
14643,211,1
13304,286,1
13869,606,1
14290,319,1
13950,615,1
13019,301,1
14930,29,1
12540,36,1
12833,641,1
12713,648,1
14141,922,1
13466,14,1
14663,286,1
12417,279,1
12425,293,1
14058,730,1
14276,760,1
14256,858,1
12674,738,1
12878,639,1
13850,597,1
14046,45,1
13986,36,1
14067,388,1
13938,732,1
12685,21,1
14069,598,1
13495,292,1
14699,254,1
14256,609,1
12981,260,1
13681,143,1
13965,109,1
13636,99,1
13983,243,1
14841,78,1
13430,102,1
14619,12,1
15211,42,1
14229,36,1
14696,324,1
15371,729,1
12406,613,1
13540,503,1
13786,228,1
14529,71,1
12494,695,1
12428,572,1
15222,279,1
14714,40,1
13630,712,1
12934,7,1
13334,542,1
12536,201,1
13964,99,1
14575,26,1
15078,424,1
15342,337,1
12821,343,1
14471,99,1
14748,45,1
14660,71,1
14256,950,1
15090,102,1
14276,12,1
12683,326,1
13343,94,1
12401,241,1
14521,710,1
14336,455,1
12794,131,1
14188,224,1
14918,71,1
14662,789,1
14586,109,1
13969,378,1
15360,828,1
13448,94,1
12480,317,1
13672,99,1
13334,942,1
14236,982,1
13789,128,1
12919,661,1
12834,26,1
13265,31,1
14391,388,1
14299,12,1
13412,45,1
14804,279,1
12832,14,1
15177,337,1
13929,71,1
15055,526,1
14750,15,1
12783,948,1
14889,527,1
14354,299,1
12640,14,1
14914,418,1
12662,645,1
12868,36,1
13134,94,1
13238,88,1
14276,351,1
12848,171,1
14014,65,1
13730,383,1
12907,494,1
14524,286,1
14265,280,1
12889,14,1
13069,129,1
13221,7,1
12853,74,1
13579,69,1
13974,737,1
13989,528,1
13660,579,1
14023,740,1
15265,33,1
15144,88,1
13262,39,1
13567,99,1
14252,513,1
14745,99,1
13620,376,1
15021,73,1
14498,805,1
12905,317,1
13869,595,1
15315,286,1
12674,790,1
12493,545,1
14354,101,1
13658,431,1
15169,36,1
13506,439,1
14256,319,1
14251,245,1
15395,102,1
14690,673,1
14872,102,1
14928,187,1
14741,674,1
13694,329,1
13686,83,1
13880,12,1
14787,6,1
12534,104,1
15082,552,1
12674,289,1
12614,375,1
13040,77,1
14202,544,1
14055,139,1
14005,462,1
14085,102,1
14867,657,1
12802,71,1
13328,393,1
13681,46,1
12453,12,1
13353,480,1
15383,120,1
14202,94,1
13186,790,1
14251,6,1
12334,71,1
12513,27,1
12674,349,1
12363,233,1
12944,913,1
14814,682,1
14783,200,1
14139,317,1
12997,71,1
13075,783,1
14055,78,1
14065,526,1
14256,430,1
13961,767,1
14294,377,1
14774,738,1
14089,330,1
14276,878,1
14550,99,1
15317,122,1
15032,646,1
13103,71,1
14886,980,1
15268,324,1
14246,385,1
13348,642,1
15175,33,1
13016,39,1
13761,945,1
14910,673,1
12944,396,1
12936,243,1
13459,243,1
14256,179,1
13686,2,1
13394,652,1
14192,780,1
14366,360,1
14586,99,1
12814,660,1
14104,497,1
12508,293,1
14734,632,1
15243,21,1
14112,299,1
15236,799,1
13390,506,1
13547,559,1
13791,141,1
15130,376,1
14570,45,1
14785,376,1
15346,475,1
14752,442,1
14828,931,1
13564,140,1
15290,135,1
14340,929,1
12932,57,1
12721,839,1
15072,377,1
13909,452,1
14962,204,1
14413,649,1
14916,233,1
15080,821,1
14394,399,1
12481,47,1
13417,209,1
14268,329,1
14956,172,1
15039,307,1
13307,71,1
13927,14,1
13137,655,1
13993,316,1
14319,289,1
13311,691,1
14194,714,1
14381,615,1
14481,36,1
14795,129,1
13777,11,1
15045,446,1
13481,10,1
15018,122,1
12647,64,1
14853,211,1
13606,12,1
12538,656,1
13778,165,1
13354,224,1
15056,318,1
13600,71,1
15387,350,1
14781,701,1
13190,243,1
12357,7,1
15137,38,1
14086,341,1
14276,330,1
13279,347,1
15078,677,1
12951,7,1
13278,422,1
14309,388,1
12784,128,1
14643,14,1
15314,383,1
14188,72,1
15186,78,1
13451,123,1
12424,515,1
12404,292,1
12674,4,1
12996,42,1
13001,913,1
14623,617,1
14797,294,1
14511,478,1
14987,486,1
14525,71,1
13747,506,1
14877,112,1
13424,56,1
15071,319,1
12838,265,1
13584,11,1
13951,71,1
14809,375,1
14413,289,1
14066,58,1
13340,341,1
14893,99,1
14125,74,1
13733,279,1
15341,101,1
14736,413,1
12793,436,1
13271,813,1
13605,254,1
14376,57,1
13941,358,1
13302,81,1
15310,16,1
14934,16,1
14735,100,1
14783,241,1
14898,461,1
14591,360,1
15155,69,1
14256,458,1
12509,14,1
15118,302,1
13288,207,1
12345,231,1
12499,705,1
13997,286,1
15054,655,1
14648,940,1
12583,39,1
12410,683,1
15380,360,1
13528,440,1
12964,45,1
14251,115,1
15271,698,1
13882,1,1
14496,997,1
13334,389,1
13845,291,1
13063,942,1
13647,473,1
14276,522,1
14973,58,1
12834,13,1
14761,48,1
15074,101,1
12641,82,1
13778,516,1
15064,99,1
13065,254,1
14629,69,1
14463,1,1
15353,681,1
12707,49,1
14633,35,1
15014,751,1
13300,637,1
13526,401,1
13270,26,1
14776,42,1
13599,384,1
13089,677,1
13663,5,1
14949,53,1
13182,7,1
14664,7,1
13578,307,1
13677,147,1
14054,319,1
13358,370,1
14128,837,1
15060,16,1
13730,147,1
14954,319,1
13469,158,1
13765,276,1
13208,641,1
13718,468,1
14105,446,1
13675,21,1
14357,352,1
13091,31,1
14362,16,1
14031,328,1
14692,425,1
14469,279,1
15281,36,1
13716,74,1
14020,82,1
12964,382,1
15234,254,1
12419,53,1
13367,900,1
14658,482,1
12728,289,1
14272,300,1
13504,399,1
14600,65,1
12918,94,1
13239,13,1
14373,58,1
14484,31,1
15079,102,1
14202,102,1
12776,26,1
12581,72,1
12510,162,1
13635,31,1
14335,349,1
13173,98,1
14996,45,1
15066,9,1
14283,40,1
14256,718,1
12324,27,1
12857,96,1
13440,641,1
14984,299,1
15224,26,1
14305,66,1
14976,365,1
15331,13,1
13284,82,1
13949,99,1
13928,480,1
14806,71,1
13742,557,1
12666,617,1
14947,448,1
13123,959,1
15351,73,1
13439,58,1
13599,607,1
13189,99,1
13410,245,1
12597,180,1
14206,921,1
14540,426,1
15202,12,1
13828,36,1
14628,388,1
15005,301,1
12635,487,1
12735,14,1
13424,156,1
12477,593,1
14383,102,1
14598,36,1
14798,324,1
14285,31,1
12568,935,1
13843,704,1
14149,440,1
15248,13,1
14892,101,1
12910,144,1
12707,109,1
13714,729,1
14784,413,1
14610,751,1
13511,882,1
14083,94,1
14823,745,1
12988,752,1
15104,384,1
14276,404,1
13075,559,1
14666,236,1
14732,782,1
12658,72,1
13973,25,1
15311,203,1
14767,596,1
12673,23,1
13821,3,1
12368,592,1
12741,729,1
15028,56,1
14464,599,1
13524,800,1
14068,311,1
14530,39,1
15150,14,1
15187,140,1
13805,99,1
14407,139,1
13126,690,1
12957,88,1
14401,13,1
13180,99,1
14783,102,1
15057,391,1
13051,316,1
15381,18,1
14945,729,1
15187,14,1
12568,782,1
14064,134,1
13522,71,1
12941,99,1
12907,885,1
14855,58,1
13080,281,1
14360,254,1
12611,7,1
12343,814,1
13359,99,1
13090,645,1
12775,243,1
14769,49,1
14064,286,1
13384,117,1
12813,6,1
14766,45,1
12358,851,1
14798,201,1
14966,1,1
14859,48,1
13299,12,1
13178,39,1
12756,351,1
14066,64,1
13380,293,1
15053,71,1
13314,31,1
13774,100,1
13683,74,1
12783,423,1
15239,27,1
13951,110,1
13454,215,1
13793,15,1
12715,286,1
12659,782,1
13518,75,1
14469,27,1
12793,36,1
13431,245,1
14388,265,1
14197,552,1
13605,136,1
13826,392,1
14319,273,1
13869,723,1
14995,82,1
13510,14,1
13870,109,1
13306,375,1
14207,102,1
15345,703,1
14462,296,1
12449,64,1
12627,193,1
12674,48,1
14062,16,1
13792,328,1
13560,732,1
14557,69,1
13104,980,1
15087,102,1
12484,51,1
13523,340,1
12355,49,1
13104,25,1
12544,123,1
14290,9,1
13751,360,1
14633,520,1
13116,128,1
15391,677,1
14568,646,1
12535,73,1
14666,431,1
14658,785,1
12672,535,1
12552,554,1
12698,1,1
14219,31,1
13869,380,1
12964,99,1
14497,987,1
13707,14,1
12758,432,1
13037,891,1
13191,341,1
12651,78,1
12484,817,1
13989,39,1
12664,62,1
14461,209,1
12917,683,1
12484,482,1
14891,16,1
13741,71,1
13674,58,1
15136,98,1
12575,470,1
14694,942,1
14434,110,1
12574,13,1
12505,21,1
14066,439,1
13263,36,1
12355,18,1
12909,69,1
12650,167,1
12674,58,1
13281,89,1
13523,646,1
14215,34,1
13470,344,1
12673,675,1
14256,644,1
14276,541,1
13042,290,1
13129,39,1
12386,269,1
14070,532,1
13293,204,1
13429,378,1
13678,36,1
12395,113,1
13030,13,1
